PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
3220,32.5950438,129.2959936,0.22,-294.538,-1.656,1,4929,33,99
3221,32.5950438,129.2959787,0.22,-294.537,-5.526,1,4929,33,99
3222,32.5950864,129.2959788,0.22,-281.425,-5.493,1,4929,33,99
3223,32.5951777,129.2959791,0.22,-253.301,-5.427,1,4929,33,99
3224,32.595269,129.2959793,0.22,-225.177,-5.361,1,4929,33,99
3225,32.5953471,129.2959791,0.22,-201.108,-5.427,1,4929,33,99
3226,32.5953471,129.2959938,0.22,-201.125,-1.597,1,4929,33,99
3227,32.5952927,129.2959939,0.22,-217.861,-1.595,1,4929,33,99
3228,32.5952384,129.295994,0.22,-234.597,-1.56,1,4929,33,99
3229,32.5951841,129.2959939,0.22,-251.333,-1.591,1,4929,33,99
3230,32.5951298,129.2959939,0.22,-268.069,-1.589,1,4929,33,99
3231,32.5950754,129.2959936,0.22,-284.805,-1.653,1,4929,33,99
3232,32.5950438,129.2959936,0.22,-294.538,-1.656,1,4929,33,99
3233,32.5954169,129.2959936,0.323,-179.618,-1.658,1,4929,33,99
3233,32.5954169,129.2959936,0.323,-179.618,-1.658,1,4929,33,99
3234,32.5954172,129.2959792,0.323,-179.519,-5.41,1,4929,33,99
3235,32.5954548,129.2959789,0.323,-167.947,-5.475,1,4929,33,99
3236,32.5954924,129.295979,0.323,-156.375,-5.441,1,4929,33,99
3237,32.5955299,129.2959792,0.323,-144.803,-5.407,1,4929,33,99
3238,32.5955675,129.2959793,0.323,-133.231,-5.373,1,4929,33,99
3239,32.5956051,129.2959789,0.323,-121.659,-5.471,1,4929,33,99
3240,32.595621,129.2959788,0.323,-116.753,-5.503,1,4929,33,99
3241,32.5956208,129.2959938,0.323,-116.797,-1.608,1,4929,33,99
3242,32.5955782,129.2959938,0.323,-129.941,-1.607,1,4929,33,99
3243,32.5955355,129.2959938,0.323,-143.085,-1.606,1,4929,33,99
3244,32.5954928,129.2959934,0.323,-156.229,-1.705,1,4929,33,99
3245,32.5954502,129.2959936,0.323,-169.373,-1.671,1,4929,33,99
3246,32.5954171,129.2959937,0.323,-179.564,-1.637,1,4929,33,99
3247,32.5956382,129.3000187,0.271,-111.46,4.858,1,4929,34,90
3247,32.5956382,129.3000187,0.271,-111.46,4.858,1,4929,34,90
3248,32.5956509,129.3000186,0.271,-107.548,4.84,1,4929,34,90
3249,32.5956509,129.3001448,0.271,-107.541,37.579,1,4929,34,90
3250,32.5956509,129.3002709,0.271,-107.534,70.318,1,4929,34,90
3251,32.5956509,129.300397,0.271,-107.527,103.057,1,4929,34,90
3252,32.5956509,129.3005232,0.271,-107.52,135.796,1,4929,34,90
3253,32.595651,129.3006493,0.271,-107.513,168.535,1,4929,34,90
3254,32.595651,129.3006989,0.271,-107.506,181.407,1,4929,34,90
3255,32.5956379,129.3006987,0.271,-111.534,181.358,1,4929,34,90
3256,32.5956378,129.3005604,0.271,-111.578,145.457,1,4929,34,90
3257,32.5956378,129.3004221,0.271,-111.571,109.556,1,4929,34,90
3258,32.5956378,129.3002838,0.271,-111.564,73.655,1,4929,34,90
3259,32.5956378,129.3001454,0.271,-111.557,37.754,1,4929,34,90
3260,32.5956379,129.3000187,0.271,-111.55,4.866,1,4929,34,90
3261,32.5956179,129.3007233,0.271,-117.69,187.745,1,4929,34,90
3261,32.5956179,129.3007233,0.271,-117.69,187.745,1,4929,34,90
3262,32.5956179,129.3007386,0.271,-117.713,191.727,1,4929,34,90
3263,32.595554,129.3007386,0.271,-137.382,191.728,1,4929,34,90
3264,32.5954901,129.3007386,0.271,-157.051,191.729,1,4929,34,90
3265,32.5954185,129.3007386,0.271,-179.118,191.73,1,4929,34,90
3266,32.5954184,129.3007233,0.271,-179.139,187.755,1,4929,34,90
3267,32.5955098,129.3007232,0.271,-151.012,187.717,1,4929,34,90
3268,32.5956011,129.300723,0.271,-122.885,187.679,1,4929,34,90
3269,32.5956179,129.3007233,0.271,-117.709,187.759,1,4929,34,90
3270,32.5953967,129.3006954,0.271,-185.832,180.511,1,4929,34,90
3270,32.5953967,129.3006954,0.271,-185.832,180.511,1,4929,34,90
3271,32.5953846,129.3006955,0.271,-189.573,180.527,1,4929,34,90
3272,32.5953843,129.3005591,0.271,-189.667,145.135,1,4929,34,90
3273,32.5953969,129.3005591,0.271,-185.785,145.134,1,4929,34,90
3274,32.5953969,129.3006949,0.271,-185.761,180.367,1,4929,34,90
3275,32.5953844,129.300331,0.271,-189.622,85.916,1,4929,34,90
3275,32.5953844,129.300331,0.271,-189.622,85.916,1,4929,34,90
3276,32.5953844,129.3004681,0.271,-189.622,121.495,1,4929,34,90
3277,32.5953967,129.300468,0.271,-185.833,121.489,1,4929,34,90
3278,32.5953968,129.3002124,0.271,-185.806,55.132,1,4929,34,90
3279,32.5953845,129.3002126,0.271,-189.599,55.185,1,4929,34,90
3280,32.5953842,129.3003326,0.271,-189.69,86.327,1,4929,34,90
3281,32.5953971,129.30002,0.271,-185.729,5.184,1,4929,34,90
3281,32.5953971,129.30002,0.271,-185.729,5.184,1,4929,34,90
3282,32.5953971,129.3001216,0.271,-185.729,31.572,1,4929,34,90
3283,32.5953847,129.3001216,0.271,-189.55,31.572,1,4929,34,90
3284,32.5953848,129.30002,0.271,-189.492,5.184,1,4929,34,90
3285,32.5953972,129.30002,0.271,-185.673,5.184,1,4929,34,90
3286,32.5953473,129.2959643,0.271,-201.068,-9.273,1,4929,33,99
3286,32.5953473,129.2959643,0.271,-201.068,-9.273,1,4929,33,99
3287,32.5953473,129.2959781,0.271,-201.068,-5.687,1,4929,33,99
3288,32.5952484,129.2959781,0.271,-231.511,-5.687,1,4929,33,99
3289,32.5951496,129.2959781,0.271,-261.954,-5.687,1,4929,33,99
3290,32.5950508,129.2959781,0.271,-292.397,-5.687,1,4929,33,99
3291,32.5950437,129.2959781,0.271,-294.572,-5.687,1,4929,33,99
3292,32.5950437,129.2959634,0.271,-294.573,-9.507,1,4929,33,99
3293,32.5951546,129.2959634,0.271,-260.429,-9.507,1,4929,33,99
3294,32.5952654,129.2959634,0.271,-226.285,-9.507,1,4929,33,99
3295,32.5953472,129.2959634,0.271,-201.074,-9.507,1,4929,33,99
3296,32.5949987,129.3000186,0.271,-308.44,4.831,1,4929,34,90
3296,32.5949987,129.3000186,0.271,-308.44,4.831,1,4929,34,90
3297,32.5950111,129.3000184,0.271,-304.62,4.773,1,4929,34,90
3298,32.5950109,129.3002069,0.271,-304.68,53.709,1,4929,34,90
3299,32.5949983,129.300207,0.271,-308.56,53.74,1,4929,34,90
3300,32.5949983,129.3000186,0.271,-308.561,4.834,1,4929,34,90
3301,32.5949981,129.3003682,0.271,-308.609,95.578,1,4929,34,90
3301,32.5949981,129.3003682,0.271,-308.609,95.578,1,4929,34,90
3302,32.5949981,129.300207,0.271,-308.616,53.728,1,4929,34,90
3303,32.5950107,129.300207,0.271,-304.738,53.728,1,4929,34,90
3304,32.595011,129.3003929,0.271,-304.662,101.975,1,4929,34,90
3305,32.595011,129.3005787,0.271,-304.635,150.222,1,4929,34,90
3306,32.5950111,129.3006946,0.271,-304.608,180.296,1,4929,34,90
3307,32.5949981,129.3006948,0.271,-308.63,180.345,1,4929,34,90
3308,32.594998,129.3003683,0.271,-308.652,95.604,1,4929,34,90
3309,32.5950464,129.3007544,0.271,-293.745,195.825,1,4929,34,90
3309,32.5950464,129.3007544,0.271,-293.745,195.825,1,4929,34,90
3310,32.5950464,129.3007387,0.271,-293.745,191.739,1,4929,34,90
3311,32.5951207,129.3007389,0.271,-270.844,191.788,1,4929,34,90
3312,32.5951927,129.300739,0.271,-248.684,191.837,1,4929,34,90
3313,32.5951928,129.3007543,0.271,-248.647,195.788,1,4929,34,90
3314,32.5951222,129.3007543,0.271,-270.388,195.788,1,4929,34,90
3315,32.5950467,129.3007543,0.271,-293.66,195.788,1,4929,34,90
3322,32.595418,129.3007544,0.271,-179.276,195.825,1,4929,34,90
3322,32.595418,129.3007544,0.271,-179.276,195.825,1,4929,34,90
3323,32.595418,129.3007389,0.271,-179.268,191.792,1,4929,34,90
3324,32.5955083,129.3007392,0.271,-151.459,191.886,1,4929,34,90
3325,32.5956177,129.3007392,0.271,-117.754,191.883,1,4929,34,90
3326,32.5956178,129.3007541,0.271,-117.722,195.73,1,4929,34,90
3327,32.5955358,129.3007544,0.271,-142.981,195.825,1,4929,34,90
3328,32.5954181,129.3007544,0.271,-179.253,195.823,1,4929,34,90
3329,32.5956518,129.3006979,0.271,-107.243,181.144,1,4929,34,90
3329,32.5956518,129.3006979,0.271,-107.243,181.144,1,4929,34,90
3330,32.595664,129.3006978,0.271,-103.491,181.12,1,4929,34,90
3331,32.5956639,129.3005791,0.271,-103.517,150.322,1,4929,34,90
3332,32.5956639,129.3004605,0.271,-103.543,119.524,1,4929,34,90
3333,32.5956638,129.3003418,0.271,-103.569,88.726,1,4929,34,90
3334,32.5956637,129.3002232,0.271,-103.595,57.928,1,4929,34,90
3335,32.5956636,129.3001045,0.271,-103.621,27.13,1,4929,34,90
3336,32.5956635,129.3000187,0.271,-103.647,4.86,1,4929,34,90
3337,32.5956509,129.3000187,0.271,-107.523,4.86,1,4929,34,90
3338,32.595651,129.3003046,0.271,-107.501,79.077,1,4929,34,90
3339,32.5956511,129.3006978,0.271,-107.479,181.12,1,4929,34,90
3340,32.5956207,129.2959636,0.271,-116.844,-9.442,1,4929,33,99
3340,32.5956207,129.2959636,0.271,-116.844,-9.442,1,4929,33,99
3341,32.5956208,129.2959784,0.271,-116.795,-5.616,1,4929,33,99
3342,32.5955867,129.2959784,0.271,-127.297,-5.616,1,4929,33,99
3343,32.5954897,129.2959784,0.271,-157.194,-5.616,1,4929,33,99
3344,32.595417,129.2959784,0.271,-179.586,-5.616,1,4929,33,99
3345,32.5954171,129.2959639,0.271,-179.562,-9.368,1,4929,33,99
3346,32.5954999,129.2959645,0.271,-154.052,-9.222,1,4929,33,99
3347,32.5956208,129.2959639,0.271,-116.798,-9.368,1,4929,33,99
3348,32.5953714,129.3000199,0.271,-193.626,5.178,1,4929,34,90
3348,32.5953714,129.3000199,0.271,-193.626,5.178,1,4929,34,90
3349,32.595384,129.30002,0.271,-189.736,5.187,1,4929,34,90
3350,32.5953841,129.3001214,0.271,-189.721,31.516,1,4929,34,90
3351,32.5953716,129.3001215,0.271,-193.559,31.531,1,4929,34,90
3352,32.5953716,129.3000196,0.271,-193.58,5.086,1,4929,34,90
3353,32.5950242,129.3000189,0.271,-300.595,4.909,1,4929,34,90
3353,32.5950242,129.3000189,0.271,-300.595,4.909,1,4929,34,90
3354,32.5950111,129.3000189,0.271,-304.612,4.898,1,4929,34,90
3355,32.5950112,129.3001266,0.271,-304.601,32.872,1,4929,34,90
3356,32.5950112,129.3002344,0.271,-304.59,60.846,1,4929,34,90
3357,32.5950112,129.3003422,0.271,-304.579,88.82,1,4929,34,90
3358,32.5950113,129.3004499,0.271,-304.568,116.794,1,4929,34,90
3359,32.5950113,129.3005577,0.271,-304.557,144.768,1,4929,34,90
3360,32.5950113,129.3006655,0.271,-304.546,172.742,1,4929,34,90
3361,32.5950114,129.3006945,0.271,-304.535,180.279,1,4929,34,90
3362,32.5950238,129.3006944,0.271,-300.7,180.256,1,4929,34,90
3363,32.595024,129.3004729,0.271,-300.645,122.746,1,4929,34,90
3364,32.5950237,129.3002513,0.271,-300.722,65.236,1,4929,34,90
3365,32.5950235,129.3000298,0.271,-300.799,7.726,1,4929,34,90
3366,32.5950235,129.300019,0.271,-300.796,4.942,1,4929,34,90
3367,32.5950437,129.2959783,0.271,-294.579,-5.639,1,4929,33,99
3367,32.5950437,129.2959783,0.271,-294.579,-5.639,1,4929,33,99
3368,32.5950437,129.2959636,0.271,-294.579,-9.449,1,4929,33,99
3369,32.5950397,129.2959634,0.271,-295.82,-9.489,1,4929,33,99
3370,32.5950356,129.2959636,0.271,-297.061,-9.456,1,4929,33,99
3371,32.5950316,129.2959641,0.271,-298.302,-9.314,1,4929,33,99
3372,32.5950276,129.2959654,0.271,-299.543,-8.991,1,4929,33,99
3373,32.5950235,129.2959669,0.271,-300.784,-8.595,1,4929,33,99
3374,32.5950195,129.295969,0.271,-302.025,-8.054,1,4929,33,99
3375,32.5950155,129.2959723,0.271,-303.266,-7.186,1,4929,33,99
3376,32.5950115,129.2959757,0.271,-304.507,-6.318,1,4929,33,99
3377,32.5950074,129.2959808,0.271,-305.748,-4.978,1,4929,33,99
3378,32.5950034,129.2959875,0.271,-306.989,-3.239,1,4929,33,99
3379,32.5949994,129.2959973,0.271,-308.23,-0.702,1,4929,33,99
3380,32.5949983,129.3000016,0.271,-308.564,0.419,1,4929,34,90
3381,32.5949983,129.3000076,0.271,-308.571,1.975,1,4929,34,90
3382,32.5949982,129.3000182,0.271,-308.578,4.728,1,4929,34,90
3383,32.5950112,129.3000183,0.271,-304.594,4.76,1,4929,34,90
3384,32.5950113,129.3000148,0.271,-304.565,3.849,1,4929,34,90
3385,32.5950114,129.3000113,0.271,-304.536,2.938,1,4929,34,90
3386,32.5950117,129.3000078,0.271,-304.434,2.027,1,4929,34,90
3387,32.5950124,129.3000043,0.271,-304.223,1.116,1,4929,34,90
3388,32.5950134,129.3000008,0.271,-303.903,0.205,1,4929,34,90
3389,32.5950149,129.2959973,0.271,-303.438,-0.706,1,4929,33,99
3390,32.5950169,129.2959938,0.271,-302.828,-1.617,1,4929,33,99
3391,32.5950191,129.2959903,0.271,-302.145,-2.528,1,4929,33,99
3392,32.5950225,129.2959868,0.271,-301.099,-3.439,1,4929,33,99
3393,32.595026,129.2959832,0.271,-300.017,-4.35,1,4929,33,99
3394,32.5950301,129.2959807,0.271,-298.753,-5.007,1,4929,33,99
3395,32.5950342,129.2959796,0.271,-297.489,-5.301,1,4929,33,99
3396,32.5950383,129.2959789,0.271,-296.225,-5.486,1,4929,33,99
3397,32.5950424,129.2959782,0.271,-294.961,-5.671,1,4929,33,99
3398,32.5950435,129.2959783,0.271,-294.64,-5.638,1,4929,33,99
3399,32.5950439,129.2959789,0.271,-294.517,-5.468,1,4929,33,99
3399,32.5950439,129.2959789,0.271,-294.517,-5.468,1,4929,33,99
3400,32.5950438,129.2959938,0.271,-294.548,-1.602,1,4929,33,99
3401,32.5950418,129.2959942,0.271,-295.154,-1.517,1,4929,33,99
3402,32.5950388,129.2959952,0.271,-296.093,-1.25,1,4929,33,99
3403,32.5950357,129.2959966,0.271,-297.032,-0.892,1,4929,33,99
3404,32.5950327,129.2959984,0.271,-297.971,-0.413,1,4929,33,99
3405,32.5950296,129.300002,0.271,-298.91,0.52,1,4929,34,90
3406,32.595027,129.3000056,0.271,-299.728,1.453,1,4929,34,90
3407,32.5950254,129.3000092,0.271,-300.213,2.386,1,4929,34,90
3408,32.5950245,129.3000128,0.271,-300.486,3.319,1,4929,34,90
3409,32.5950243,129.3000149,0.271,-300.547,3.858,1,4929,34,90
3410,32.5950238,129.3000187,0.271,-300.699,4.852,1,4929,34,90
3411,32.5950112,129.3000188,0.271,-304.578,4.877,1,4929,34,90
3412,32.5950112,129.3000149,0.271,-304.579,3.872,1,4929,34,90
3413,32.5950115,129.300011,0.271,-304.489,2.867,1,4929,34,90
3414,32.5950119,129.3000072,0.271,-304.369,1.862,1,4929,34,90
3415,32.5950125,129.3000033,0.271,-304.188,0.857,1,4929,34,90
3416,32.5950142,129.2959994,0.271,-303.674,-0.148,1,4929,33,99
3417,32.5950159,129.2959956,0.271,-303.13,-1.153,1,4929,33,99
3418,32.5950182,129.2959917,0.271,-302.435,-2.158,1,4929,33,99
3419,32.5950215,129.2959878,0.271,-301.407,-3.163,1,4929,33,99
3420,32.5950254,129.2959839,0.271,-300.228,-4.168,1,4929,33,99
3421,32.5950292,129.2959811,0.271,-299.049,-4.9,1,4929,33,99
3422,32.595033,129.2959798,0.271,-297.87,-5.238,1,4929,33,99
3423,32.5950368,129.2959791,0.271,-296.691,-5.425,1,4929,33,99
3424,32.5950417,129.2959784,0.271,-295.179,-5.612,1,4929,33,99
3425,32.5950439,129.2959788,0.271,-294.515,-5.496,1,4929,33,99
3426,32.5950109,129.3006946,0.271,-304.674,180.29,1,4929,34,90
3426,32.5950109,129.3006946,0.271,-304.674,180.29,1,4929,34,90
3427,32.5949979,129.3006947,0.271,-308.673,180.321,1,4929,34,90
3428,32.5949981,129.3007074,0.271,-308.612,183.623,1,4929,34,90
3429,32.5949983,129.3007137,0.271,-308.551,185.259,1,4929,34,90
3430,32.5949998,129.30072,0.271,-308.096,186.895,1,4929,34,90
3431,32.5950016,129.3007263,0.271,-307.55,188.531,1,4929,34,90
3432,32.5950044,129.3007326,0.271,-306.671,190.167,1,4929,34,90
3433,32.595008,129.3007389,0.271,-305.58,191.803,1,4929,34,90
3434,32.5950151,129.3007452,0.271,-303.398,193.439,1,4929,34,90
3435,32.5950221,129.3007502,0.271,-301.216,194.742,1,4929,34,90
3436,32.5950292,129.300753,0.271,-299.034,195.469,1,4929,34,90
3437,32.5950363,129.3007544,0.271,-296.852,195.832,1,4929,34,90
3438,32.5950434,129.3007543,0.271,-294.67,195.801,1,4929,34,90
3439,32.5950465,129.3007542,0.271,-293.7,195.77,1,4929,34,90
3440,32.5950464,129.3007388,0.271,-293.73,191.77,1,4929,34,90
3441,32.5950416,129.3007388,0.271,-295.214,191.769,1,4929,34,90
3442,32.5950375,129.3007383,0.271,-296.486,191.647,1,4929,34,90
3443,32.5950334,129.3007374,0.271,-297.758,191.404,1,4929,34,90
3444,32.5950292,129.3007356,0.271,-299.03,190.949,1,4929,34,90
3445,32.5950251,129.3007333,0.271,-300.302,190.343,1,4929,34,90
3446,32.5950217,129.3007303,0.271,-301.362,189.555,1,4929,34,90
3447,32.5950182,129.3007263,0.271,-302.422,188.525,1,4929,34,90
3448,32.5950148,129.3007213,0.271,-303.482,187.222,1,4929,34,90
3449,32.5950124,129.3007132,0.271,-304.209,185.131,1,4929,34,90
3450,32.5950115,129.3007052,0.271,-304.482,183.04,1,4929,34,90
3451,32.5950109,129.3006945,0.271,-304.664,180.282,1,4929,34,90
3452,32.5950239,129.3006944,0.271,-300.673,180.261,1,4929,34,90
3452,32.5950239,129.3006944,0.271,-300.673,180.261,1,4929,34,90
3453,32.5950113,129.3006944,0.271,-304.552,180.261,1,4929,34,90
3454,32.5950112,129.3007011,0.271,-304.582,181.987,1,4929,34,90
3455,32.5950118,129.3007077,0.271,-304.4,183.713,1,4929,34,90
3456,32.5950129,129.3007144,0.271,-304.066,185.439,1,4929,34,90
3457,32.5950146,129.300721,0.271,-303.55,187.165,1,4929,34,90
3458,32.595019,129.3007277,0.271,-302.186,188.891,1,4929,34,90
3459,32.5950234,129.3007319,0.271,-300.822,189.981,1,4929,34,90
3460,32.5950278,129.3007348,0.271,-299.458,190.738,1,4929,34,90
3461,32.5950323,129.3007371,0.271,-298.094,191.344,1,4929,34,90
3462,32.5950367,129.3007383,0.271,-296.73,191.647,1,4929,34,90
3463,32.5950411,129.3007388,0.271,-295.366,191.768,1,4929,34,90
3464,32.5950464,129.3007387,0.271,-293.729,191.738,1,4929,34,90
3465,32.5950464,129.3007228,0.271,-293.728,187.619,1,4929,34,90
3466,32.5950409,129.3007227,0.271,-295.447,187.589,1,4929,34,90
3467,32.5950353,129.3007212,0.271,-297.166,187.192,1,4929,34,90
3468,32.5950297,129.3007163,0.271,-298.885,185.921,1,4929,34,90
3469,32.5950265,129.3007109,0.271,-299.871,184.537,1,4929,34,90
3470,32.595025,129.3007056,0.271,-300.349,183.153,1,4929,34,90
3471,32.5950241,129.3007003,0.271,-300.601,181.769,1,4929,34,90
3472,32.5950238,129.3006949,0.271,-300.712,180.385,1,4929,34,90
3473,32.5950464,129.3007229,0.271,-293.733,187.658,1,4929,34,90
3473,32.5950464,129.3007229,0.271,-293.733,187.658,1,4929,34,90
3474,32.5950465,129.3007384,0.271,-293.705,191.676,1,4929,34,90
3475,32.5951056,129.3007384,0.271,-275.501,191.676,1,4929,34,90
3476,32.5951647,129.3007384,0.271,-257.297,191.676,1,4929,34,90
3477,32.5952238,129.3007384,0.271,-239.093,191.676,1,4929,34,90
3478,32.5952829,129.3007384,0.271,-220.889,191.676,1,4929,34,90
3479,32.595342,129.3007384,0.271,-202.685,191.676,1,4929,34,90
3480,32.5954011,129.3007384,0.271,-184.481,191.676,1,4929,34,90
3481,32.595418,129.3007384,0.271,-179.277,191.676,1,4929,34,90
3482,32.5954181,129.3007234,0.271,-179.233,187.785,1,4929,34,90
3483,32.5953226,129.3007234,0.271,-208.657,187.785,1,4929,34,90
3484,32.5952271,129.3007234,0.271,-238.081,187.785,1,4929,34,90
3485,32.5951316,129.3007234,0.271,-267.505,187.785,1,4929,34,90
3486,32.5950466,129.300723,0.271,-293.686,187.672,1,4929,34,90
3487,32.5951926,129.3007543,0.271,-248.697,195.797,1,4929,34,90
3487,32.5951926,129.3007543,0.271,-248.697,195.797,1,4929,34,90
3488,32.5951926,129.3007382,0.271,-248.697,191.607,1,4929,34,90
3489,32.5952695,129.3007384,0.271,-225.009,191.681,1,4929,34,90
3490,32.5953464,129.3007387,0.271,-201.321,191.755,1,4929,34,90
3491,32.595418,129.300739,0.271,-179.266,191.829,1,4929,34,90
3492,32.5954179,129.3007545,0.271,-179.304,195.85,1,4929,34,90
3493,32.5953213,129.3007545,0.271,-209.057,195.834,1,4929,34,90
3494,32.5952247,129.3007544,0.271,-238.81,195.818,1,4929,34,90
3495,32.5951925,129.3007543,0.271,-248.738,195.802,1,4929,34,90
3496,32.5956178,129.3007542,0.271,-117.728,195.773,1,4929,34,90
3496,32.5956178,129.3007542,0.271,-117.728,195.773,1,4929,34,90
3497,32.5956178,129.3007394,0.271,-117.728,191.919,1,4929,34,90
3498,32.5956244,129.3007392,0.271,-115.689,191.873,1,4929,34,90
3499,32.595631,129.3007385,0.271,-113.65,191.691,1,4929,34,90
3500,32.5956346,129.3007369,0.271,-112.564,191.282,1,4929,34,90
3501,32.5956381,129.3007343,0.271,-111.478,190.601,1,4929,34,90
3502,32.5956416,129.3007301,0.271,-110.392,189.512,1,4929,34,90
3503,32.5956451,129.3007247,0.271,-109.306,188.105,1,4929,34,90
3504,32.5956487,129.3007177,0.271,-108.22,186.29,1,4929,34,90
3505,32.5956501,129.3007107,0.271,-107.769,184.475,1,4929,34,90
3506,32.5956506,129.3007037,0.271,-107.636,182.66,1,4929,34,90
3507,32.595651,129.300699,0.271,-107.503,181.435,1,4929,34,90
3508,32.595638,129.3006988,0.271,-111.498,181.39,1,4929,34,90
3509,32.5956371,129.3007063,0.271,-111.773,183.341,1,4929,34,90
3510,32.5956342,129.3007138,0.271,-112.683,185.292,1,4929,34,90
3511,32.5956303,129.3007186,0.271,-113.865,186.517,1,4929,34,90
3512,32.5956247,129.3007217,0.271,-115.591,187.334,1,4929,34,90
3513,32.595618,129.3007229,0.271,-117.68,187.652,1,4929,34,90
3514,32.5956177,129.3007394,0.271,-117.774,191.917,1,4929,34,90
3514,32.5956177,129.3007394,0.271,-117.774,191.917,1,4929,34,90
3515,32.5956182,129.3007541,0.271,-117.592,195.73,1,4929,34,90
3516,32.5956241,129.3007541,0.271,-115.78,195.729,1,4929,34,90
3517,32.59563,129.3007539,0.271,-113.968,195.683,1,4929,34,90
3518,32.5956359,129.3007523,0.271,-112.156,195.274,1,4929,34,90
3519,32.5956418,129.3007495,0.271,-110.344,194.547,1,4929,34,90
3520,32.5956477,129.3007455,0.271,-108.532,193.502,1,4929,34,90
3521,32.5956535,129.3007383,0.271,-106.72,191.64,1,4929,34,90
3522,32.5956594,129.3007292,0.271,-104.908,189.279,1,4929,34,90
3523,32.595663,129.3007201,0.271,-103.822,186.918,1,4929,34,90
3524,32.5956643,129.300711,0.271,-103.416,184.557,1,4929,34,90
3525,32.5956643,129.3007019,0.271,-103.418,182.196,1,4929,34,90
3526,32.5956641,129.3006974,0.271,-103.465,181.015,1,4929,34,90
3527,32.5956513,129.3006977,0.271,-107.413,181.104,1,4929,34,90
3528,32.5956501,129.3007103,0.271,-107.777,184.369,1,4929,34,90
3529,32.5956488,129.3007178,0.271,-108.186,186.318,1,4929,34,90
3530,32.5956448,129.3007253,0.271,-109.412,188.267,1,4929,34,90
3531,32.5956398,129.3007328,0.271,-110.956,190.216,1,4929,34,90
3532,32.5956348,129.3007367,0.271,-112.5,191.212,1,4929,34,90
3533,32.5956298,129.3007394,0.271,-114.044,191.936,1,4929,34,90
3534,32.5956248,129.3007391,0.271,-115.588,191.843,1,4929,34,90
3535,32.5956183,129.3007387,0.271,-117.586,191.75,1,4929,34,90
3536,32.5956209,129.2959789,0.271,-116.775,-5.47,1,4929,33,99
3536,32.5956209,129.2959789,0.271,-116.775,-5.47,1,4929,33,99
3537,32.5956205,129.2959943,0.271,-116.911,-1.476,1,4929,33,99
3538,32.5956274,129.2959964,0.271,-114.781,-0.932,1,4929,33,99
3539,32.5956324,129.3000016,0.271,-113.241,0.428,1,4929,34,90
3540,32.5956359,129.3000071,0.271,-112.155,1.833,1,4929,34,90
